timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2019-12-09,15.59470000,15.79900000,15.18380000,15.32840000,959668.49000000,1575935999999,14927662.45257300,39057,472397.72000000,7355219.53526900,0
2019-12-10,15.32840000,15.34540000,14.60000000,14.80880000,1002642.20000000,1576022399999,15051586.77817300,52948,436842.02000000,6554631.55825500,0
2019-12-11,14.80040000,14.99840000,14.60000000,14.78000000,803255.65000000,1576108799999,11908712.71823100,34400,442602.15000000,6564533.56274200,0
2019-12-12,14.78000000,14.84950000,14.35000000,14.72380000,740743.50000000,1576195199999,10828182.74416100,36978,379469.06000000,5550485.42061400,0
2019-12-13,14.71650000,14.97750000,14.66000000,14.85550000,883903.56000000,1576281599999,13073092.65094300,34040,566354.80000000,8372103.38724800,0
2019-12-14,14.85550000,15.00000000,14.16290000,14.38880000,841053.92000000,1576367999999,12318205.72107300,37172,503765.04000000,7397218.48489300,0
2019-12-15,14.38870000,14.49300000,14.13610000,14.39490000,786545.74000000,1576454399999,11268492.57564100,31567,467292.97000000,6692667.14088400,0
2019-12-16,14.39460000,14.43560000,13.25800000,13.45440000,1130101.43000000,1576540799999,15771260.80576600,50714,553729.91000000,7749601.38424300,0
2019-12-17,13.47210000,13.47500000,12.11110000,12.38100000,1686074.79000000,1576627199999,21636425.24464100,69892,921238.18000000,11851877.61776700,0
2019-12-18,12.38370000,13.73480000,12.21000000,13.61580000,2322029.57000000,1576713599999,29943223.78414300,83770,1233875.91000000,15910832.68862800,0
2019-12-19,13.62470000,13.76310000,12.96240000,13.34410000,1378005.70000000,1576799999999,18297729.62712200,54400,747724.34000000,9929927.47037100,0
2019-12-20,13.35190000,13.52910000,13.08000000,13.50000000,1397599.99000000,1576886399999,18629001.25078800,50809,787762.26000000,10508850.19018700,0
2019-12-21,13.49320000,13.51000000,13.26000000,13.29330000,1260784.85000000,1576972799999,16846058.06989800,31354,796823.95000000,10649001.71121900,0
2019-12-22,13.28740000,13.83090000,13.26890000,13.77980000,1505338.18000000,1577059199999,20304472.19053400,46834,798978.99000000,10765430.35025800,0
2019-12-23,13.77680000,13.94470000,13.20000000,13.29980000,1226252.01000000,1577145599999,16842774.15433200,49249,643907.23000000,8854269.48288300,0
2019-12-24,13.29870000,13.59160000,13.22990000,13.33690000,1307251.73000000,1577231999999,17486765.16130300,36312,743573.08000000,9946683.36055000,0
2019-12-25,13.33400000,13.35220000,12.85000000,13.06660000,923872.82000000,1577318399999,12161569.82947400,31341,480628.31000000,6326996.67227800,0
2019-12-26,13.06650000,13.54660000,13.02300000,13.14140000,1061255.70000000,1577404799999,14065876.46101400,42487,555457.30000000,7362100.77034600,0
2019-12-27,13.13490000,13.29810000,12.89270000,13.28880000,1109927.01000000,1577491199999,14633426.28586100,38248,580981.03000000,7663428.46215800,0
2019-12-28,13.28880000,13.72000000,13.25690000,13.67790000,1358908.60000000,1577577599999,18415749.23959900,40710,677897.05000000,9178880.23591400,0
2019-12-29,13.67880000,14.21860000,13.57500000,14.10400000,1608498.67000000,1577663999999,22338979.50097100,46450,1045917.97000000,14525511.88904200,0
2019-12-30,14.09840000,14.37960000,13.78000000,13.85970000,1255190.10000000,1577750399999,17736426.11768100,43838,666934.79000000,9431670.03660900,0
2019-12-31,13.85970000,14.05640000,13.64000000,13.71610000,970355.90000000,1577836799999,13415325.70342800,32376,550697.82000000,7614923.61778000,0
2020-01-01,13.71590000,13.86920000,13.65000000,13.71840000,940625.04000000,1577923199999,12950619.11233300,27635,577339.47000000,7949620.57313300,0
2020-01-02,13.70720000,13.73020000,12.98000000,13.01050000,971190.67000000,1578009599999,12996389.22818300,35069,523045.56000000,7015156.25774000,0
2020-01-03,13.01040000,13.75000000,12.98010000,13.64740000,1458450.49000000,1578095999999,19701202.86273900,47990,724222.45000000,9791741.09826300,0
2020-01-04,13.64810000,13.87100000,13.51020000,13.80920000,1231281.06000000,1578182399999,16885687.44219700,30669,730981.84000000,10020725.79137900,0
2020-01-05,13.79780000,14.31330000,13.79100000,14.05320000,1458003.02000000,1578268799999,20531817.04177000,38389,743923.68000000,10473407.05312500,0
2020-01-06,14.04880000,14.98730000,14.01680000,14.94710000,1633712.04000000,1578355199999,23743495.22904200,55906,866539.84000000,12595593.52323300,0
2020-01-07,14.94270000,15.18700000,14.45600000,15.02260000,1458769.70000000,1578441599999,21730397.14632000,63949,775989.17000000,11567742.88527200,0
2020-01-08,15.02120000,15.32000000,14.20000000,14.53340000,1497529.49000000,1578527999999,22172532.58332100,64308,734784.72000000,10883861.05304400,0
2020-01-09,14.53340000,14.58230000,14.20100000,14.39780000,1075088.98000000,1578614399999,15517519.18543400,40392,639897.37000000,9242926.09490200,0
2020-01-10,14.38060000,15.09730000,14.11000000,15.07000000,1572086.31000000,1578700799999,23078360.68972700,50163,812176.95000000,11905875.20593600,0
2020-01-11,15.06430000,15.32000000,14.71110000,14.91770000,1397398.30000000,1578787199999,20959042.69733500,47127,712603.11000000,10695771.88867000,0
2020-01-12,14.91370000,15.47070000,14.80010000,15.33660000,2042903.51000000,1578873599999,31111483.35773100,48078,1158852.96000000,17646771.04651200,0
2020-01-13,15.33700000,15.35720000,14.92950000,15.17360000,1522093.00000000,1578959999999,22982639.43050100,32950,839245.34000000,12671484.82791800,0
2020-01-14,15.17350000,16.91000000,15.16590000,16.63710000,2711583.22000000,1579046399999,43167140.88381600,104570,1380184.98000000,21981613.20160000,0
2020-01-15,16.63010000,18.19000000,16.27000000,17.66550000,3041574.63000000,1579132799999,52607260.34949200,121402,1559844.57000000,26981335.25795700,0
2020-01-16,17.66550000,17.69230000,16.31000000,17.03330000,1842017.29000000,1579219199999,31029984.91112000,85383,913051.03000000,15392380.94161800,0
2020-01-17,17.04000000,18.48490000,17.04000000,18.07240000,2734829.93000000,1579305599999,48867064.71915300,114982,1385610.11000000,24777977.81690700,0
2020-01-18,18.07630000,18.36020000,17.45000000,17.80880000,1903293.00000000,1579391999999,34108754.47926000,72423,949013.90000000,17014588.94187500,0
2020-01-19,17.79540000,18.49500000,16.66660000,17.38800000,2128210.74000000,1579478399999,37454402.67739200,86311,975967.34000000,17194780.35706800,0
2020-01-20,17.37060000,17.55160000,16.80430000,17.32350000,1576499.08000000,1579564799999,27136151.86145600,49625,832824.08000000,14331920.99877700,0
2020-01-21,17.32650000,18.20000000,17.22280000,18.11660000,1923914.50000000,1579651199999,33973360.84587200,65029,1032962.16000000,18233358.71417200,0
2020-01-22,18.11070000,18.40000000,17.55000000,17.83440000,1607749.78000000,1579737599999,28997476.09421200,56117,821130.21000000,14835819.80746600,0
2020-01-23,17.83440000,17.83440000,16.74410000,17.05240000,1363632.79000000,1579823999999,23479710.34675200,60854,666617.21000000,11477823.70477800,0
2020-01-24,17.08130000,17.44290000,16.42880000,17.11480000,1411501.98000000,1579910399999,23870035.10373200,66524,747235.86000000,12636844.85290300,0
2020-01-25,17.11330000,17.12150000,16.56850000,16.95550000,1211416.32000000,1579996799999,20396383.54309000,46200,643282.57000000,10833038.55943700,0
2020-01-26,16.94190000,17.49900000,16.83150000,17.49900000,1619344.75000000,1580083199999,27866656.71784100,47539,945326.77000000,16260419.08236200,0
2020-01-27,17.49190000,17.95000000,17.21980000,17.67000000,1562998.84000000,1580169599999,27448591.22210800,61834,869682.63000000,15280637.92879600,0
2020-01-28,17.67000000,18.16000000,17.44660000,18.06620000,1916526.07000000,1580255999999,34097546.05109600,78924,999987.06000000,17791007.43833300,0
2020-01-29,18.06140000,18.44370000,17.80900000,17.91340000,1452764.70000000,1580342399999,26330991.81967300,67505,732628.23000000,13281993.62632800,0
2020-01-30,17.92960000,18.70270000,17.70000000,18.55550000,1787521.22000000,1580428799999,32487717.89201500,78787,953383.45000000,17326322.59454500,0
2020-01-31,18.55570000,18.88000000,17.80000000,18.26440000,1647399.08000000,1580515199999,30233383.52457000,85600,805153.86000000,14786894.81479000,0
2020-02-01,18.26440000,18.59560000,18.03000000,18.27520000,1511588.86000000,1580601599999,27611547.00033800,92840,775579.38000000,14175575.56523400,0
2020-02-02,18.27530000,18.77140000,17.82770000,18.43330000,1558716.52000000,1580687999999,28652209.62667400,77117,839911.79000000,15438391.50910700,0
2020-02-03,18.43330000,18.87630000,18.19590000,18.46000000,1314693.12000000,1580774399999,24235415.42380300,84295,704401.92000000,12992869.40852000,0
2020-02-04,18.46100000,18.61580000,17.87000000,18.17780000,1215609.20000000,1580860799999,22149973.72634100,89931,586012.44000000,10694575.23749200,0
2020-02-05,18.17780000,19.45830000,18.16350000,19.26200000,2068915.04000000,1580947199999,39153896.76314900,108583,1156278.29000000,21882294.59594700,0
2020-02-06,19.26860000,20.84000000,19.03000000,20.66750000,2794537.34000000,1581033599999,55875207.17167300,126462,1455482.66000000,29115353.60096600,0
2020-02-07,20.66650000,22.52210000,20.51990000,22.05550000,3187751.23000000,1581119999999,68912696.34741700,138306,1604010.27000000,34644669.72014200,0
2020-02-08,22.03600000,22.19000000,20.89430000,21.78880000,2208642.40000000,1581206399999,47849193.68056000,94672,1029615.16000000,22315881.95221500,0
2020-02-09,21.78710000,24.38140000,21.77460000,24.38000000,2853749.06000000,1581292799999,66216976.91236500,140819,1513922.56000000,35114265.22130800,0
2020-02-10,24.35170000,25.79350000,23.30000000,25.14650000,4794544.72000000,1581379199999,118356199.03064000,214702,2447394.84000000,60470083.24430300,0
2020-02-11,25.14500000,25.74000000,24.12020000,25.69630000,3512538.38000000,1581465599999,87532758.12909600,178216,1738255.47000000,43354628.08514800,0
2020-02-12,25.67280000,26.91960000,25.34020000,26.42430000,2954235.48000000,1581551999999,76168100.46527700,160587,1586984.30000000,40962269.64388400,0
2020-02-13,26.41360000,27.19050000,24.59950000,25.45790000,3638084.35000000,1581638399999,93789770.71684200,209725,1691544.01000000,43647387.82760800,0
2020-02-14,25.46210000,26.51300000,25.03040000,26.35470000,3252594.32000000,1581724799999,84109977.24348500,126350,1687087.12000000,43624111.86808000,0
2020-02-15,26.36620000,26.49310000,23.52880000,24.25760000,3355196.37000000,1581811199999,85267969.55610300,153928,1529792.58000000,38910716.12815200,0
2020-02-16,24.23880000,25.24850000,21.80000000,23.31930000,3752723.69000000,1581897599999,89187179.91969300,175475,1800837.16000000,42886899.78195700,0
2020-02-17,23.31930000,23.60000000,21.55100000,23.45550000,3208991.96000000,1581983999999,72372207.90829300,160517,1579986.16000000,35658790.35244400,0
2020-02-18,23.45580000,24.45880000,22.80130000,24.08210000,3010749.17000000,1582070399999,71169442.58374000,131965,1522853.11000000,36008634.49387200,0
2020-02-19,24.06110000,24.32640000,21.80000000,22.37090000,2160221.91000000,1582156799999,50940224.88101800,93444,1055026.19000000,24936228.06084000,0
2020-02-20,22.37020000,22.67410000,21.00000000,22.16260000,2367513.62000000,1582243199999,51935633.10143800,132389,1143779.09000000,25114395.55317400,0
2020-02-21,22.16170000,22.86390000,21.76770000,22.18880000,2989205.36000000,1582329599999,66443679.49592700,87005,1651920.27000000,36745034.27844600,0
2020-02-22,22.19970000,22.35000000,21.50000000,21.96890000,2139282.22000000,1582415999999,46985151.28201900,64466,1155099.84000000,25373316.20119300,0
2020-02-23,21.94580000,22.98000000,21.92750000,22.84520000,3052036.96000000,1582502399999,69055523.55500400,76191,1725616.03000000,39010671.36620000,0
2020-02-24,22.82670000,23.25500000,21.48440000,22.09650000,2294898.35000000,1582588799999,51480520.23330000,86029,1134178.62000000,25465221.59302400,0
2020-02-25,22.09650000,22.09670000,20.07110000,20.31930000,2335580.11000000,1582675199999,49059568.00792100,98622,1151018.86000000,24201882.42286700,0
2020-02-26,20.33160000,20.51910000,17.90000000,18.74410000,3772185.04000000,1582761599999,71901697.15926900,159466,1742186.86000000,33236081.08198500,0
2020-02-27,18.73380000,19.64990000,17.70510000,19.20000000,3018934.76000000,1582847999999,56903598.24929200,116125,1492045.12000000,28158150.09921500,0
2020-02-28,19.18890000,19.75510000,17.90530000,18.98380000,3099999.93000000,1582934399999,58487714.17780600,110746,1567025.36000000,29580793.41791600,0
2020-02-29,18.98380000,20.40000000,18.80000000,19.23000000,3569383.92000000,1583020799999,69296821.01860100,99395,1821274.59000000,35365306.33441100,0
2020-03-01,19.24810000,19.89940000,18.48800000,18.90200000,2382184.78000000,1583107199999,45970226.90969400,84835,1151210.14000000,22237948.21346000,0
2020-03-02,18.91830000,20.07220000,18.75830000,19.92890000,3267729.00000000,1583193599999,64060497.85222000,90102,1988491.82000000,39058354.34195700,0
2020-03-03,19.92970000,20.38650000,19.31560000,19.68820000,2545825.00000000,1583279999999,50338561.07375000,97903,1339374.19000000,26492612.58362700,0
2020-03-04,19.67070000,20.28470000,19.51310000,19.95000000,2408511.94000000,1583366399999,47942820.95931400,82568,1222441.36000000,24339552.38311000,0
2020-03-05,19.95000000,21.45850000,19.94010000,20.74620000,3090423.11000000,1583452799999,64414641.76225200,124055,1497628.71000000,31209116.00854200,0
2020-03-06,20.74630000,21.76280000,20.63030000,21.33890000,3229858.82000000,1583539199999,68469458.72285500,96692,1634561.69000000,34672446.69693800,0
2020-03-07,21.33890000,21.49000000,19.71830000,20.25000000,2378944.85000000,1583625599999,49387277.98027300,94167,1177560.61000000,24477550.89494000,0
2020-03-08,20.25000000,20.26120000,16.73150000,16.89400000,3465550.25000000,1583711999999,64439955.25071100,164763,1582144.13000000,29517475.94900800,0
2020-03-09,16.89390000,17.47750000,15.61680000,16.58880000,4046754.14000000,1583798399999,67231659.84751500,181385,1992005.77000000,33117778.72174700,0
2020-03-10,16.59340000,17.44750000,16.31070000,16.86710000,3449744.57000000,1583884799999,58330699.05467000,119126,1788875.27000000,30266017.13331300,0
2020-03-11,16.85300000,17.13880000,15.41000000,16.57050000,2581538.77000000,1583971199999,42412598.42866500,102200,1302554.28000000,21427414.06797400,0
2020-03-12,16.56980000,16.60000000,8.89000000,9.25660000,8801238.37000000,1584057599999,108639504.51295100,324078,3898291.16000000,48128463.10071500,0
2020-03-13,9.25650000,11.55720000,6.38000000,10.92040000,11661947.10000000,1584143999999,110600573.35901200,390312,5881992.10000000,56089552.57106700,0
2020-03-14,10.92240000,11.28860000,9.86520000,10.14870000,5350550.68000000,1584230399999,56983336.60868400,149313,2758505.46000000,29377473.17189200,0
2020-03-15,10.14750000,11.26440000,9.97680000,10.38980000,6424065.36000000,1584316799999,67251583.01661100,133773,3406303.08000000,35686294.38818100,0
2020-03-16,10.38080000,10.39520000,8.44220000,9.42850000,5814301.17000000,1584403199999,54897967.26809600,183733,2975219.47000000,28188511.35642300,0
2020-03-17,9.42900000,10.49000000,9.32650000,10.25760000,5102840.45000000,1584489599999,51631527.65429800,146484,2728974.60000000,27616853.42928500,0
2020-03-18,10.24980000,10.43010000,9.65390000,10.38660000,4453108.43000000,1584575999999,45300836.97925000,127171,2394162.76000000,24370637.85868700,0
2020-03-19,10.39170000,12.68910000,10.22600000,12.25970000,5850057.14000000,1584662399999,66283348.99531900,176456,3005971.98000000,34049340.00365100,0
2020-03-20,12.25970000,13.65000000,10.40140000,11.91470000,6965457.92000000,1584748799999,86260327.52523000,228802,3616026.92000000,44887274.60582000,0
2020-03-21,11.89670000,12.41990000,11.25000000,12.10000000,5811696.50000000,1584835199999,69377174.37468100,143064,3190561.61000000,38107082.22181000,0
2020-03-22,12.10500000,12.47540000,11.01450000,11.16700000,4562736.86000000,1584921599999,54219558.92041300,133644,2419649.07000000,28805114.38533800,0
2020-03-23,11.14940000,12.49000000,10.84270000,12.18870000,5299899.45000000,1585007999999,61800844.96620100,146543,2687129.18000000,31389040.48072900,0
2020-03-24,12.18870000,12.58340000,11.91000000,12.42600000,4627182.29000000,1585094399999,56790493.54844500,128761,2410148.70000000,29584792.80922800,0
2020-03-25,12.42610000,12.71080000,12.05610000,12.32510000,3607793.89000000,1585180799999,44491441.70805400,103692,2028299.98000000,25023418.26431700,0
2020-03-26,12.32530000,13.25650000,12.19000000,13.19900000,3439169.72000000,1585267199999,42902292.14634800,91251,1856298.92000000,23157022.44840700,0
2020-03-27,13.19890000,13.36550000,12.16000000,12.33540000,2778050.91000000,1585353599999,36084938.85881200,99234,1348623.67000000,17531599.17076800,0
2020-03-28,12.33750000,12.35880000,11.64140000,12.18880000,2478685.11000000,1585439999999,30031382.50818000,104326,1285937.12000000,15589211.04668300,0
2020-03-29,12.18880000,12.24250000,11.27500000,11.30080000,2305768.52000000,1585526399999,27252838.14858000,76982,1164350.08000000,13773516.36221100,0
2020-03-30,11.30070000,12.42770000,11.25520000,12.13650000,4237647.48000000,1585612799999,50944549.24322700,116541,2227019.52000000,26775337.27120000,0
2020-03-31,12.13680000,12.73220000,12.11800000,12.54510000,5120471.15000000,1585699199999,64122575.79589200,109199,2523111.55000000,31611173.62527400,0
2020-04-01,12.54970000,12.73860000,11.96000000,12.72000000,4359956.32000000,1585785599999,53774306.31802800,108537,2220771.39000000,27403298.80926500,0
2020-04-02,12.71900000,13.73620000,12.53490000,13.01660000,5332604.53000000,1585871999999,69276074.10863200,149283,2661844.10000000,34573565.93641000,0
2020-04-03,13.01850000,13.57000000,12.91060000,13.36150000,5030322.03000000,1585958399999,66661802.96690100,122554,2545802.80000000,33750445.11231900,0
2020-04-04,13.36820000,14.05610000,13.17240000,13.76060000,4840528.53000000,1586044799999,66003739.59200400,121636,2574276.90000000,35087448.54512300,0
2020-04-05,13.76080000,13.96380000,13.40020000,13.68880000,4275639.25000000,1586131199999,58555104.63058800,77213,2297758.22000000,31458225.30262200,0
2020-04-06,13.68880000,15.21490000,13.63710000,15.19890000,5583296.76000000,1586217599999,80214973.59909000,151496,2836252.13000000,40725497.20939900,0
2020-04-07,15.19300000,15.49000000,14.25030000,14.72660000,4718920.67000000,1586303999999,70647148.63155700,157000,2285298.92000000,34251798.59737900,0
2020-04-08,14.72670000,15.34860000,14.57000000,15.08880000,4614905.63000000,1586390399999,69355343.21978800,127844,2260429.60000000,33980023.40606000,0
2020-04-09,15.08990000,15.20110000,14.62790000,15.00960000,4638418.39000000,1586476799999,69662383.47849100,105413,2157362.66000000,32410763.02551300,0
2020-04-10,15.00960000,15.07970000,13.47000000,13.72000000,3999879.14000000,1586563199999,56437561.49783000,170991,1821144.21000000,25680745.45200200,0
2020-04-11,13.71710000,14.08080000,13.52340000,13.80700000,3692817.92000000,1586649599999,51151554.74794300,91134,1766835.81000000,24472962.32865800,0
2020-04-12,13.80890000,14.83990000,13.64390000,14.28080000,4070517.82000000,1586735999999,57950623.21641700,113165,1919661.64000000,27353953.12037900,0
2020-04-13,14.28080000,15.07990000,13.62890000,15.02770000,4313190.93000000,1586822399999,62029135.84847300,211698,2151132.21000000,30966568.29040600,0
2020-04-14,15.02570000,15.95550000,14.78350000,15.61480000,4523071.20000000,1586908799999,70092382.14295000,183970,2178727.48000000,33784472.75918200,0
2020-04-15,15.61480000,15.88880000,14.49130000,14.57550000,3795966.90000000,1586995199999,58221065.75004200,139654,1636403.58000000,25052832.35412600,0
2020-04-16,14.57550000,15.76690000,14.11600000,15.73940000,4068049.48000000,1587081599999,61814683.27456300,153970,1932777.06000000,29377722.50347900,0
2020-04-17,15.73940000,15.92000000,15.25010000,15.64000000,3150559.17000000,1587167999999,49188415.57936300,110056,1374612.55000000,21486046.28061400,0
2020-04-18,15.64470000,16.81830000,15.62420000,16.61370000,3968019.07000000,1587254399999,64502814.66373700,117967,1589936.05000000,25811415.85708200,0
2020-04-19,16.61980000,16.69330000,15.85090000,16.06830000,2962072.60000000,1587340799999,48174317.52943500,96113,1013727.39000000,16476710.63814600,0
2020-04-20,16.06770000,16.44990000,14.82190000,14.98920000,3219905.90000000,1587427199999,50757347.77123800,141512,1552484.88000000,24508910.13146100,0
2020-04-21,14.98400000,15.44160000,14.69450000,15.12830000,3137524.29000000,1587513599999,47592289.98198100,112888,1474046.33000000,22363173.16687400,0
2020-04-22,15.13810000,15.80300000,14.91120000,15.71040000,3296897.61000000,1587599999999,50999984.80160300,85505,1454789.22000000,22438043.20369800,0
2020-04-23,15.71030000,16.46660000,15.41020000,16.03400000,3457409.45000000,1587686399999,55068181.76973900,124495,1735113.06000000,27605070.38223100,0
2020-04-24,16.05020000,16.25680000,15.68000000,15.93190000,3008320.26000000,1587772799999,48259042.13649300,86227,1557798.93000000,25038188.95028900,0
2020-04-25,15.93190000,16.43050000,15.77610000,16.22830000,2946839.79000000,1587859199999,47639855.83746800,82816,1253426.46000000,20246833.02588500,0
2020-04-26,16.22350000,16.44350000,16.04000000,16.35880000,3314818.91000000,1587945599999,53903371.49447100,90171,1570216.57000000,25519152.17766400,0
2020-04-27,16.36450000,16.56000000,16.06300000,16.42290000,2937287.36000000,1588031999999,47859272.72188000,95145,1675180.18000000,27279849.77833900,0
2020-04-28,16.41990000,16.49000000,16.11250000,16.34000000,2838511.43000000,1588118399999,46309248.72115300,68626,1587918.99000000,25904461.57868300,0
2020-04-29,16.33540000,17.51710000,16.30000000,17.36670000,3817656.70000000,1588204799999,64434759.76889300,151434,2104126.86000000,35527220.91590000,0
2020-04-30,17.37540000,18.13770000,16.50000000,16.95420000,4127322.51000000,1588291199999,71629569.69608600,210338,2046077.66000000,35537796.16532000,0
2020-05-01,16.95100000,17.85510000,16.93810000,17.46600000,3805293.67000000,1588377599999,66271797.65506500,136014,1679580.87000000,29253231.09607700,0
2020-05-02,17.46650000,17.57110000,17.25990000,17.53330000,3009939.67000000,1588463999999,52504866.73234000,72474,906090.99000000,15804435.25681600,0
2020-05-03,17.53370000,17.81000000,16.87110000,17.10710000,2616299.53000000,1588550399999,45271776.50503900,100336,1402887.83000000,24228407.59207400,0
2020-05-04,17.10270000,17.32670000,16.25560000,17.00740000,2755883.63000000,1588636799999,46419270.57261100,111159,1680506.26000000,28351306.94286700,0
2020-05-05,17.01200000,17.29930000,16.60600000,16.88860000,2613361.65000000,1588723199999,44261093.04238500,82109,1349612.07000000,22820150.08839900,0
2020-05-06,16.88140000,17.14500000,16.30180000,16.37430000,2716280.37000000,1588809599999,45806861.89744100,86338,1479087.65000000,24958952.71659000,0
2020-05-07,16.36720000,17.24000000,16.12180000,17.00030000,3030451.51000000,1588895999999,50623360.84297800,126269,1316312.00000000,22017260.15931600,0
2020-05-08,17.00030000,17.39770000,16.82300000,17.13710000,2621559.87000000,1588982399999,44879553.90508400,92523,1045070.03000000,17886405.00800200,0
2020-05-09,17.13710000,17.49260000,16.73300000,16.77510000,2243643.83000000,1589068799999,38582692.96829200,87499,894085.00000000,15377875.36843200,0
2020-05-10,16.77530000,16.79000000,13.91290000,15.35060000,2900497.80000000,1589155199999,43979315.88585300,183750,1351348.49000000,20499391.30154000,0
2020-05-11,15.35060000,15.54680000,14.01000000,15.08110000,2726253.27000000,1589241599999,40893423.03739300,130006,1617450.97000000,24327025.04976800,0
2020-05-12,15.09020000,16.24000000,14.95860000,15.78920000,3026813.09000000,1589327999999,47332783.09776200,106660,1557240.77000000,24208076.61907500,0
2020-05-13,15.79410000,16.35000000,15.67850000,16.21640000,2813530.97000000,1589414399999,45159088.09841700,73060,1362329.18000000,21780402.98095500,0
2020-05-14,16.21870000,16.69820000,16.01230000,16.37770000,2801822.60000000,1589500799999,45666418.70995500,85871,1456828.24000000,23714881.12036300,0
2020-05-15,16.37220000,16.47190000,15.46060000,15.72220000,2314685.06000000,1589587199999,37214822.31892700,80931,1211738.86000000,19513901.74593400,0
2020-05-16,15.71210000,16.23670000,15.58000000,16.05800000,2730367.35000000,1589673599999,43746498.66421300,58759,1409137.06000000,22579698.92357700,0
2020-05-17,16.05800000,16.51000000,16.00140000,16.29590000,2894016.23000000,1589759999999,47147212.38056600,55192,1397915.29000000,22706528.84681400,0
2020-05-18,16.29990000,16.86200000,16.25110000,16.62990000,3116537.96000000,1589846399999,51611235.59421800,66724,1966180.59000000,32528352.40548500,0
2020-05-19,16.62980000,17.24880000,16.30000000,17.20980000,3245275.75000000,1589932799999,54590767.63110800,71181,1833399.53000000,30968219.60089200,0
2020-05-20,17.20960000,17.33960000,16.48510000,16.89980000,2395316.09000000,1590019199999,40821394.31884500,69481,1196557.75000000,20369480.09119900,0
2020-05-21,16.89940000,17.06750000,15.72180000,16.08880000,2163570.98000000,1590105599999,35589912.05392700,97872,1011467.88000000,16635485.77891200,0
2020-05-22,16.08880000,16.92400000,15.91450000,16.58640000,2520655.47000000,1590191999999,41584466.61778400,81119,986864.91000000,16244767.65127600,0
2020-05-23,16.58840000,16.85000000,16.32020000,16.48000000,2303001.13000000,1590278399999,38178349.11270400,50195,710026.11000000,11790178.87292600,0
2020-05-24,16.47890000,16.79000000,15.90740000,15.96240000,2280998.65000000,1590364799999,37599815.90112300,70624,1074078.06000000,17664546.81457400,0
2020-05-25,15.94570000,16.41610000,15.80570000,16.38070000,2348512.91000000,1590451199999,38152773.25641000,78771,1414460.11000000,23001122.37769700,0
2020-05-26,16.38070000,16.49790000,15.95370000,16.21590000,2007343.82000000,1590537599999,32624803.88715900,67405,1057803.97000000,17171385.59308000,0
2020-05-27,16.20970000,16.51000000,16.15540000,16.47000000,2613812.05000000,1590623999999,42792287.77669600,67829,1676803.45000000,27480801.28145600,0
2020-05-28,16.47000000,17.14050000,16.38900000,17.07720000,2866468.39000000,1590710399999,47917801.29829700,80173,1210238.18000000,20247647.09086100,0
2020-05-29,17.07690000,17.19800000,16.63330000,17.00310000,2599351.65000000,1590796799999,44176906.95645000,78899,1031423.31000000,17532506.40059300,0
2020-05-30,17.00300000,17.78570000,16.92910000,17.72770000,2969818.23000000,1590883199999,51559065.97362400,96015,1214839.92000000,21095238.38679800,0
2020-05-31,17.72770000,18.19540000,16.84190000,17.09160000,2612942.18000000,1590969599999,45947854.11468100,127114,1333170.64000000,23464505.44096800,0
2020-06-01,17.09260000,18.12240000,16.98360000,17.94770000,2989853.06000000,1591055999999,52189313.03744200,105705,1465902.43000000,25599673.80642500,0
2020-06-02,17.94690000,18.20000000,16.68000000,17.26690000,2536257.15000000,1591142399999,44844446.99663100,116512,1446431.19000000,25658690.61561900,0
2020-06-03,17.27610000,17.62750000,16.96450000,17.57790000,2650311.14000000,1591228799999,45972871.32665400,67283,1324677.39000000,22918020.52151000,0
2020-06-04,17.57800000,17.65270000,17.04240000,17.51700000,2320525.89000000,1591315199999,40612423.08444400,73781,1128546.38000000,19764770.70300300,0
2020-06-05,17.51800000,17.89990000,17.43960000,17.69140000,2454899.86000000,1591401599999,43344558.03641500,88109,1124455.05000000,19843698.83374600,0
2020-06-06,17.69150000,17.79510000,17.49000000,17.55110000,2105593.92000000,1591487999999,37110942.74517700,61035,1108884.03000000,19561364.79159900,0
2020-06-07,17.55100000,17.63710000,16.85260000,17.41350000,1816342.74000000,1591574399999,31593373.32008400,72263,1020258.44000000,17788664.26365100,0
2020-06-08,17.41340000,17.54540000,17.25940000,17.44890000,1657535.11000000,1591660799999,28825851.38657100,56439,551803.33000000,9610058.12343700,0
2020-06-09,17.44890000,17.50980000,17.03740000,17.37330000,1631274.58000000,1591747199999,28247066.43575600,57351,378263.97000000,6550973.35786700,0
2020-06-10,17.37340000,17.58330000,17.13000000,17.40600000,1807563.86000000,1591833599999,31389856.38122600,69304,750391.31000000,13046266.60728500,0
2020-06-11,17.40840000,17.51910000,15.93000000,16.22980000,1801896.12000000,1591919999999,30575173.41015700,103594,776891.30000000,13178476.05889800,0
2020-06-12,16.23760000,16.79990000,16.08690000,16.63770000,1932061.47000000,1592006399999,31970510.81671200,60037,1150036.58000000,19036701.03505900,0
2020-06-13,16.64200000,16.81790000,16.49000000,16.81010000,2023311.83000000,1592092799999,33704354.30536100,44616,1163776.86000000,19434886.65709900,0
2020-06-14,16.81110000,16.83980000,16.40230000,16.57290000,1697344.55000000,1592179199999,28336046.76662800,43765,676025.89000000,11267067.41767300,0
